customer_id,first_name,last_name,phone,email,street,city,state_zip
572,Wm,Pope,NULL,wm.pope@msn.com,212 Marsh Court,Auburn,"NY,13021"
737,Melita,Dominguez,NULL,melita.dominguez@msn.com,9903 Santa Clara Lane,Auburn,"NY,13021"
968,Jonna,Brown,NULL,jonna.brown@aol.com,1 Spring Drive,Mahopac,"NY,10541"
1229,Carina,Lynch,NULL,carina.lynch@gmail.com,64 Jennings Road,Wappingers Falls,"NY,12590"
19,Lizzette,Stein,NULL,lizzette.stein@yahoo.com,19 Green Hill Lane,Orchard Park,"NY,14127"
52,Tu,Ramirez,NULL,tu.ramirez@hotmail.com,24 W. Courtland Street,East Elmhurst,"NY,11369"
556,Vernell,Goff,NULL,vernell.goff@msn.com,77 Cobblestone St.,Monroe,"NY,10950"
79,Ashanti,Parks,NULL,ashanti.parks@hotmail.com,846 N. Helen St.,Baldwin,"NY,11510"
1033,Jeannette,Skinner,NULL,jeannette.skinner@yahoo.com,8886 High Point Drive,Forest Hills,"NY,11375"
215,Judith,Finley,NULL,judith.finley@hotmail.com,474 West Bank Road,Whitestone,"NY,11357"
358,Kandace,Giles,NULL,kandace.giles@msn.com,30 NE. Walt Whitman Drive,Wantagh,"NY,11793"
823,Tina,Bush,NULL,tina.bush@aol.com,8038 Bellevue Street,Maspeth,"NY,11378"
371,Loni,Duncan,NULL,loni.duncan@gmail.com,80 Saxton Lane,Rosedale,"NY,11422"
410,Conception,Slater,NULL,conception.slater@gmail.com,5 Sunset Street,Bellmore,"NY,11710"
264,Mariela,Huffman,NULL,mariela.huffman@gmail.com,531 Fieldstone Road,Garden City,"NY,11530"
799,India,Barron,NULL,india.barron@msn.com,834 W. Pleasant Rd.,Huntington,"NY,11743"
1245,Gabriela,Warren,(562) 986-2247,gabriela.warren@aol.com,9947 Brewery Ave.,Long Beach,"NY,11561"
395,Fairy,Robinson,NULL,fairy.robinson@msn.com,8837 Joy Ridge St.,Liverpool,"NY,13090"
583,Lashandra,Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd.,Long Beach,"NY,11561"
125,Herlinda,Stone,NULL,herlinda.stone@msn.com,725 Gulf St.,Canandaigua,"NY,14424"
1406,Farrah,Orr,NULL,farrah.orr@msn.com,8711 W. Ashley St.,New Hyde Park,"NY,11040"
629,Evelina,Byrd,(716) 601-7704,evelina.byrd@msn.com,628 S. Church St.,Buffalo,"NY,14215"
596,Emelda,Dickerson,NULL,emelda.dickerson@aol.com,7457 6th St.,Hamburg,"NY,14075"
517,Buford,Gilbert,NULL,buford.gilbert@yahoo.com,9 East Ketch Harbour Street,Bellmore,"NY,11710"
977,Barton,Cox,NULL,barton.cox@yahoo.com,8220 Creekside Street,Amityville,"NY,11701"
614,Toshia,Cardenas,NULL,toshia.cardenas@gmail.com,878 Bayberry Street,Amsterdam,"NY,12010"
716,Sebrina,Hart,NULL,sebrina.hart@yahoo.com,7679 Pacific St.,Coram,"NY,11727"
365,Rodger,Rojas,NULL,rodger.rojas@yahoo.com,8442 Cooper Ave.,Bayside,"NY,11361"
382,Collin,Webster,NULL,collin.webster@aol.com,475 Cottage Rd.,Howard Beach,"NY,11414"
1442,Cassie,Cline,NULL,cassie.cline@gmail.com,947 Lafayette Drive,Brooklyn,"NY,11201"
93,Corrina,Sawyer,(248) 370-1364,corrina.sawyer@yahoo.com,95 Briarwood Lane,Troy,"NY,12180"
1246,Dale,Rasmussen,NULL,dale.rasmussen@aol.com,8590 Adams Street,Kingston,"NY,12401"
303,Rolanda,Larsen,NULL,rolanda.larsen@yahoo.com,5 West University Court,Woodhaven,"NY,11421"
397,Jeannie,Wilcox,NULL,jeannie.wilcox@yahoo.com,7744 Miles Dr.,Franklin Square,"NY,11010"
999,Latoya,Johns,NULL,latoya.johns@hotmail.com,7914 W. Woodsman St.,Ballston Spa,"NY,12020"
1116,Patria,Harper,NULL,patria.harper@msn.com,90 Arlington St.,Astoria,"NY,11102"
106,Raul,Melendez,NULL,raul.melendez@hotmail.com,9772 Manhattan St.,Elmhurst,"NY,11373"
182,Jenniffer,Bullock,NULL,jenniffer.bullock@msn.com,38 Oxford Avenue,Bay Shore,"NY,11706"
613,Margene,Eaton,NULL,margene.eaton@yahoo.com,43 Sugar Street,Wantagh,"NY,11793"
37,Melia,Brady,NULL,melia.brady@gmail.com,907 Shirley Rd.,Maspeth,"NY,11378"
1404,Loyce,Conway,NULL,loyce.conway@aol.com,729 State Lane,Central Islip,"NY,11722"
1362,Christiana,Gross,NULL,christiana.gross@yahoo.com,645 North Richardson Road,Orchard Park,"NY,14127"
461,Effie,Jenkins,(631) 477-1277,effie.jenkins@msn.com,75 South Glen Eagles Court,Brentwood,"NY,11717"
771,Agnes,Sims,(716) 780-9901,agnes.sims@aol.com,170 Queen Lane,Buffalo,"NY,14215"
1306,America,Swanson,NULL,america.swanson@msn.com,83 South Arlington Lane,Webster,"NY,14580"
542,Timothy,Byers,NULL,timothy.byers@msn.com,8645 Devonshire Lane,Ronkonkoma,"NY,11779"
167,Loreta,Johnston,NULL,loreta.johnston@yahoo.com,39 Lafayette Dr.,Spring Valley,"NY,10977"
498,Edda,Young,NULL,edda.young@gmail.com,50 S. Airport Street,North Tonawanda,"NY,14120"
323,Jeniffer,Slater,NULL,jeniffer.slater@aol.com,30 Old Orange Lane,Schenectady,"NY,12302"
1436,Macie,Ayers,NULL,macie.ayers@msn.com,8730 Longfellow St.,Bellmore,"NY,11710"
804,Douglas,Richards,NULL,douglas.richards@hotmail.com,221 Arcadia Lane,Valley Stream,"NY,11580"
1204,Leslie,Higgins,NULL,leslie.higgins@hotmail.com,805 Logan Ave.,Saratoga Springs,"NY,12866"
523,Joshua,Robertson,NULL,joshua.robertson@gmail.com,81 Campfire Court,Patchogue,"NY,11772"
1127,Waldo,Hart,NULL,waldo.hart@yahoo.com,9782 Pineknoll Lane,Queensbury,"NY,12804"
146,Stefany,Potter,NULL,stefany.potter@gmail.com,256 South Academy St.,Saratoga Springs,"NY,12866"
618,Skye,Pope,NULL,skye.pope@yahoo.com,121 S. Bay Meadows Ave.,Richmond Hill,"NY,11418"
39,Janetta,Aguirre,(717) 670-2634,janetta.aguirre@aol.com,214 Second Court,Lancaster,"NY,14086"
1339,Neida,King,(442) 778-1121,neida.king@aol.com,137 Bohemia St.,Oceanside,"NY,11572"
1401,Willetta,Murphy,NULL,willetta.murphy@msn.com,436 Devonshire Street,East Elmhurst,"NY,11369"
322,Merideth,Preston,NULL,merideth.preston@yahoo.com,794 Rockaway St.,Poughkeepsie,"NY,12601"
1434,Elana,Miles,NULL,elana.miles@yahoo.com,7077 Euclid Ave.,Liverpool,"NY,13090"
179,Deane,Sears,NULL,deane.sears@hotmail.com,3 Bradford Court,Pittsford,"NY,14534"
870,Dwain,Carlson,NULL,dwain.carlson@gmail.com,951 North Trusel Ave.,Smithtown,"NY,11787"
874,Mila,Good,NULL,mila.good@yahoo.com,812 East Longbranch Ave.,Plattsburgh,"NY,12901"
402,Kerrie,Morton,NULL,kerrie.morton@hotmail.com,8772 State St.,Pittsford,"NY,14534"
210,Priscilla,Wilkins,(229) 322-2269,priscilla.wilkins@aol.com,653 Pawnee Rd.,Albany,"NY,12203"
886,Letisha,May,NULL,letisha.may@yahoo.com,9965 Princeton Lane,North Tonawanda,"NY,14120"
917,Vernia,Madden,(248) 206-3697,vernia.madden@aol.com,5 Iroquois Street,Troy,"NY,12180"
1110,Shirely,Cantrell,NULL,shirely.cantrell@aol.com,6 Kent Street,West Hempstead,"NY,11552"
1414,Sonja,Walls,NULL,sonja.walls@aol.com,30 Marshall Dr.,Queensbury,"NY,12804"
640,Allison,Nolan,(845) 276-5729,allison.nolan@gmail.com,7421 Victoria St.,New City,"NY,10956"
299,Jame,Riggs,NULL,jame.riggs@hotmail.com,9237 Hudson Drive,Bay Shore,"NY,11706"
1412,Adrien,Hunter,NULL,adrien.hunter@yahoo.com,720 Thompson Lane,Rego Park,"NY,11374"
922,Elvia,Cardenas,NULL,elvia.cardenas@hotmail.com,8 Paris Hill St.,Massapequa,"NY,11758"
1369,Starr,Schneider,NULL,starr.schneider@aol.com,77 Mulberry Street,Shirley,"NY,11967"
624,Sharika,Colon,(562) 452-6136,sharika.colon@gmail.com,509 Henry Smith St.,Long Beach,"NY,11561"
558,Carroll,Kelly,NULL,carroll.kelly@yahoo.com,346 Grant Circle,Monroe,"NY,10950"
1143,Sommer,Hopkins,NULL,sommer.hopkins@gmail.com,827 Laurel Ave.,Tonawanda,"NY,14150"
1085,Adam,Thornton,NULL,adam.thornton@hotmail.com,755 East Henry Lane,Central Islip,"NY,11722"
370,Jina,Cooper,NULL,jina.cooper@aol.com,8947 W. Lexington Rd.,Howard Beach,"NY,11414"
490,Yu,Mcdonald,NULL,yu.mcdonald@aol.com,784 Pheasant Rd.,Ossining,"NY,10562"
1389,Ulrike,Chan,NULL,ulrike.chan@aol.com,7949 Lancaster St.,Port Chester,"NY,10573"
350,Christoper,Mccall,NULL,christoper.mccall@msn.com,72 Summit St.,Bay Shore,"NY,11706"
95,Letitia,Franco,NULL,letitia.franco@aol.com,607 Lakeview Drive,Saratoga Springs,"NY,12866"
1038,Garry,Juarez,NULL,garry.juarez@hotmail.com,670 Nut Swamp Drive,Forest Hills,"NY,11375"
623,Cayla,Johnson,NULL,cayla.johnson@msn.com,7091 Rockaway Avenue,Coram,"NY,11727"
1291,Shiloh,Bates,NULL,shiloh.bates@msn.com,15 Wellington Dr.,Monsey,"NY,10952"
773,Yolando,Wade,NULL,yolando.wade@hotmail.com,310 Wilson Ave.,Massapequa,"NY,11758"
1395,Eliseo,Knight,NULL,eliseo.knight@msn.com,693 Holly Street,Woodhaven,"NY,11421"
779,Major,Merrill,NULL,major.merrill@aol.com,78 Thatcher Court,Astoria,"NY,11102"
164,Tomika,Larson,NULL,tomika.larson@yahoo.com,254 Canal St.,Woodside,"NY,11377"
620,Eric,Hardin,NULL,eric.hardin@gmail.com,39 S. Parker Drive,Jamaica,"NY,11432"
941,Danyell,Dickerson,NULL,danyell.dickerson@msn.com,8306 Fieldstone Dr.,Central Islip,"NY,11722"
1095,Corene,Swanson,NULL,corene.swanson@aol.com,597 Lakeshore Lane,Rego Park,"NY,11374"
1010,Katia,Henry,NULL,katia.henry@msn.com,69 E. Columbia Ave.,Bethpage,"NY,11714"
1173,Chanel,May,NULL,chanel.may@msn.com,806 Saxton Court,Garden City,"NY,11530"
133,Delbert,Wilkins,NULL,delbert.wilkins@aol.com,420 Greenview St.,Coram,"NY,11727"
1079,Cindi,Ellis,NULL,cindi.ellis@yahoo.com,6 Cypress Lane,Floral Park,"NY,11001"
980,Carter,Booth,NULL,carter.booth@msn.com,82 Beech Drive,Port Chester,"NY,10573"
1049,Marcelino,Mcbride,NULL,marcelino.mcbride@hotmail.com,29 Oxford Ave.,Clifton Park,"NY,12065"
622,Gabriel,Pitts,NULL,gabriel.pitts@gmail.com,8462 Marshall Drive,Clifton Park,"NY,12065"
853,Brittney,Rojas,NULL,brittney.rojas@aol.com,2 E. Overlook Ave.,Kingston,"NY,12401"
521,Max,Charles,NULL,max.charles@gmail.com,695 St Paul Street,Glen Cove,"NY,11542"
186,Ken,Charles,NULL,ken.charles@msn.com,9124 W. Piper Lane,Monsey,"NY,10952"
1281,Marlen,Dawson,NULL,marlen.dawson@msn.com,67 Oak Valley Street,Woodside,"NY,11377"
1081,Carson,Macias,NULL,carson.macias@gmail.com,7 Pennington St.,New Rochelle,"NY,10801"
1206,Mercy,Brown,NULL,mercy.brown@msn.com,8207 Central Street,Hollis,"NY,11423"
681,Reatha,Perez,NULL,reatha.perez@aol.com,9917 1st St.,Holbrook,"NY,11741"
765,Spring,Hayes,NULL,spring.hayes@hotmail.com,8591 Wentworth St.,Ossining,"NY,10562"
1182,Trinidad,Chapman,NULL,trinidad.chapman@aol.com,7371 Glen Eagles Street,Ronkonkoma,"NY,11779"
225,Barbera,Riggs,NULL,barbera.riggs@aol.com,12 Gartner Drive,Plainview,"NY,11803"
1062,Jerri,Guthrie,NULL,jerri.guthrie@msn.com,95 Sugar Dr.,Carmel,"NY,10512"
343,Jesica,Fields,NULL,jesica.fields@yahoo.com,318 Country Dr.,Commack,"NY,11725"
644,Valentin,Mclaughlin,NULL,valentin.mclaughlin@hotmail.com,56 Squaw Creek Street,Lindenhurst,"NY,11757"
1162,Carmelina,Sellers,NULL,carmelina.sellers@hotmail.com,12 Race St.,Ithaca,"NY,14850"
790,Petronila,Gallegos,NULL,petronila.gallegos@gmail.com,8053 Aspen St.,Howard Beach,"NY,11414"
1273,Cheree,Hale,NULL,cheree.hale@yahoo.com,95 Lyme Avenue,Oswego,"NY,13126"
803,Bernardina,Cooper,NULL,bernardina.cooper@msn.com,223 Glen Creek Ave.,Whitestone,"NY,11357"
1136,Kallie,Best,(507) 997-4112,kallie.best@aol.com,9842 Fairview St.,Rochester,"NY,14606"
491,Celestine,Jacobs,NULL,celestine.jacobs@gmail.com,87 Hanover Rd.,Massapequa,"NY,11758"
961,Iva,Wilcox,NULL,iva.wilcox@aol.com,452 South Mayflower Drive,Kingston,"NY,12401"
591,Danilo,Holmes,NULL,danilo.holmes@gmail.com,657 Manor Station Dr.,Hicksville,"NY,11801"
257,Earl,Stanley,NULL,earl.stanley@gmail.com,569 Lake Lane,Elmhurst,"NY,11373"
76,Parker,Prince,NULL,parker.prince@hotmail.com,21 Sulphur Springs Drive,Port Jefferson Station,"NY,11776"
1023,Adena,Blake,NULL,adena.blake@hotmail.com,684 Westport Drive,Ballston Spa,"NY,12020"
1239,Tara,Maynard,NULL,tara.maynard@hotmail.com,9375 Fordham Street,Lindenhurst,"NY,11757"
857,Inga,Koch,NULL,inga.koch@msn.com,8445 South New Court,New Windsor,"NY,12553"
1390,Genoveva,Lloyd,NULL,genoveva.lloyd@aol.com,706 Devonshire St.,Bayside,"NY,11361"
1124,Hubert,Reilly,NULL,hubert.reilly@hotmail.com,9004 N. Lake Rd.,Amityville,"NY,11701"
625,Donnetta,Henson,NULL,donnetta.henson@hotmail.com,2 Tallwood Drive,Webster,"NY,14580"
161,Crystle,Gilliam,NULL,crystle.gilliam@yahoo.com,86 Edgewater Road,Smithtown,"NY,11787"
871,Erlinda,Humphrey,NULL,erlinda.humphrey@hotmail.com,532 South Victoria St.,New Windsor,"NY,12553"
1425,Justina,Jenkins,NULL,justina.jenkins@msn.com,345 SE. Green Lane,Shirley,"NY,11967"
1030,Saran,Moses,NULL,saran.moses@yahoo.com,94 Hall Dr.,Brooklyn,"NY,11201"
844,Felica,Munoz,NULL,felica.munoz@aol.com,24 West Rockwell Dr.,South Ozone Park,"NY,11420"
539,Jamika,Acevedo,NULL,jamika.acevedo@yahoo.com,8027 NW. Poplar St.,Ozone Park,"NY,11417"
1316,Conrad,Mueller,NULL,conrad.mueller@yahoo.com,3 Myrtle St.,Massapequa,"NY,11758"
9,Genoveva,Baldwin,NULL,genoveva.baldwin@msn.com,8550 Spruce Drive,Port Washington,"NY,11050"
811,Shanti,Johnston,NULL,shanti.johnston@gmail.com,722 Alderwood Drive,Staten Island,"NY,10301"
684,Jenny,Bell,NULL,jenny.bell@hotmail.com,38 Crescent St.,Niagara Falls,"NY,14304"
1253,Susannah,Fields,NULL,susannah.fields@hotmail.com,17 Railroad Street,Far Rockaway,"NY,11691"
911,Nikita,Roy,NULL,nikita.roy@aol.com,9703 N. Snake Hill St.,Pittsford,"NY,14534"
178,Genoveva,Tyler,(212) 152-6381,genoveva.tyler@gmail.com,8121 Windfall Ave.,New York,"NY,10002"
734,Alina,Mcleod,NULL,alina.mcleod@msn.com,20 Winchester Street,Patchogue,"NY,11772"
1051,Tonisha,Fowler,NULL,tonisha.fowler@msn.com,9270 Valley View Lane,Huntington Station,"NY,11746"
1267,Earline,Gordon,NULL,earline.gordon@gmail.com,81 Railroad Drive,Ronkonkoma,"NY,11779"
18,Georgetta,Hardin,NULL,georgetta.hardin@aol.com,474 Chapel Dr.,Canandaigua,"NY,14424"
932,Yvonne,Bean,NULL,yvonne.bean@yahoo.com,20 W. Marsh Ave.,Wappingers Falls,"NY,12590"
514,Clarita,Curry,NULL,clarita.curry@hotmail.com,661 Tanglewood Street,Hollis,"NY,11423"
1403,Mila,Moody,(248) 234-5902,mila.moody@gmail.com,675 Williams St.,Troy,"NY,12180"
1321,Shantel,Gregory,NULL,shantel.gregory@yahoo.com,7722 Second Lane,West Islip,"NY,11795"
848,Ernestina,Skinner,NULL,ernestina.skinner@hotmail.com,52 Spring Drive,Elmhurst,"NY,11373"
1074,Lanelle,Guerra,NULL,lanelle.guerra@yahoo.com,989 Wrangler St.,Floral Park,"NY,11001"
75,Abby,Gamble,NULL,abby.gamble@aol.com,60 Myers Dr.,Amityville,"NY,11701"
1232,Jong,Guthrie,NULL,jong.guthrie@hotmail.com,889 Leatherwood Drive,Bethpage,"NY,11714"
286,Virgil,Frost,NULL,virgil.frost@gmail.com,9798 Beacon St.,Levittown,"NY,11756"
949,Venessa,Frost,NULL,venessa.frost@msn.com,621 West School Rd.,Scarsdale,"NY,10583"
849,Phyllis,Hill,NULL,phyllis.hill@yahoo.com,576 Devon Ave.,Syosset,"NY,11791"
590,Cyndi,Dyer,NULL,cyndi.dyer@msn.com,313 West Argyle Ave.,Baldwin,"NY,11510"
745,Carolyne,Conley,NULL,carolyne.conley@gmail.com,431 Lees Creek Drive,Floral Park,"NY,11001"
1296,Travis,Whitley,NULL,travis.whitley@aol.com,60 Euclid Ave.,Saint Albans,"NY,11412"
251,Kasie,Rodriquez,NULL,kasie.rodriquez@aol.com,7 North Beech St.,Ballston Spa,"NY,12020"
1410,Lurlene,Finch,(914) 367-7691,lurlene.finch@msn.com,849 Magnolia St.,Yonkers,"NY,10701"
1304,Tama,Berg,NULL,tama.berg@hotmail.com,3 Cardinal Avenue,Hollis,"NY,11423"
492,Justa,Thompson,NULL,justa.thompson@aol.com,43 Manor Ave.,Corona,"NY,11368"
373,Mariette,Trevino,NULL,mariette.trevino@aol.com,4 Border Court,Utica,"NY,13501"
235,Jeromy,Elliott,NULL,jeromy.elliott@gmail.com,7112 Laurel Street,Bay Shore,"NY,11706"
409,Jerome,Bolton,NULL,jerome.bolton@msn.com,9921 Argyle Street,Carmel,"NY,10512"
166,Lena,Mills,NULL,lena.mills@yahoo.com,42 Homestead St.,Woodhaven,"NY,11421"
1164,Patrina,Tanner,NULL,patrina.tanner@gmail.com,7136 Selby Road,Scarsdale,"NY,10583"
546,Thad,Castro,(631) 943-1407,thad.castro@msn.com,71 Surrey Ave.,Brentwood,"NY,11717"
891,Ashlie,Parrish,NULL,ashlie.parrish@hotmail.com,48 Mill Drive,Monsey,"NY,10952"
998,Heather,Chaney,NULL,heather.chaney@yahoo.com,4 Morris Dr.,Jamestown,"NY,14701"
1201,Nita,Guy,NULL,nita.guy@hotmail.com,75 Academy Street,Port Chester,"NY,10573"
603,Genevieve,Juarez,NULL,genevieve.juarez@gmail.com,93 Goldfield Drive,New Hyde Park,"NY,11040"
1220,Carissa,Cross,NULL,carissa.cross@yahoo.com,9335 West Main Dr.,Huntington Station,"NY,11746"
609,Eliana,Reese,NULL,eliana.reese@hotmail.com,7079 NE. Cross Drive,Woodhaven,"NY,11421"
746,Eldridge,Greer,NULL,eldridge.greer@aol.com,131 E. Madison St.,Central Islip,"NY,11722"
951,Steve,Bender,NULL,steve.bender@gmail.com,908 N. Pennington Dr.,Scarsdale,"NY,10583"
1257,Rosamaria,Meyer,NULL,rosamaria.meyer@yahoo.com,446 Elizabeth St.,Webster,"NY,14580"
211,Gilma,Dejesus,NULL,gilma.dejesus@yahoo.com,777 Thompson Ave.,Scarsdale,"NY,10583"
273,Queenie,Vance,NULL,queenie.vance@gmail.com,172 Arcadia Ave.,Ozone Park,"NY,11417"
1197,Nakisha,Clay,NULL,nakisha.clay@gmail.com,8996 Beechwood Ave.,Port Washington,"NY,11050"
806,Reyes,Merritt,NULL,reyes.merritt@yahoo.com,48 Lexington Rd.,Staten Island,"NY,10301"
92,Tena,Cruz,NULL,tena.cruz@yahoo.com,1 South St.,Farmingdale,"NY,11735"
35,Guillermina,Noble,NULL,guillermina.noble@msn.com,6 Del Monte Lane,Baldwinsville,"NY,13027"
634,Taylor,Cole,NULL,taylor.cole@gmail.com,9408 Holly Lane,Carmel,"NY,10512"
990,Casimira,Chapman,NULL,casimira.chapman@yahoo.com,67 Snake Hill St.,Monroe,"NY,10950"
366,Lavonne,Anderson,NULL,lavonne.anderson@aol.com,9420 Wintergreen Court,Floral Park,"NY,11001"
200,Ashely,Holmes,NULL,ashely.holmes@aol.com,45 High Ridge Ave.,Farmingdale,"NY,11735"
1036,Randee,Lester,NULL,randee.lester@gmail.com,81 Bear Hill Street,Centereach,"NY,11720"
1123,Raphael,O'neil,NULL,raphael.o'neil@aol.com,762 East Lantern Dr.,Fairport,"NY,14450"
141,Ramiro,Byers,NULL,ramiro.byers@gmail.com,16 Pleasant St.,Saint Albans,"NY,11412"
996,Serafina,Clemons,NULL,serafina.clemons@gmail.com,851 Brown Ave.,Shirley,"NY,11967"
594,Deanne,Parsons,NULL,deanne.parsons@aol.com,76 Amherst Drive,Lindenhurst,"NY,11757"
1208,Leila,Barr,NULL,leila.barr@yahoo.com,120 Fremont Rd.,Carmel,"NY,10512"
272,Deja,Chaney,NULL,deja.chaney@hotmail.com,52 Woodside Ave.,Jamaica,"NY,11432"
236,Verona,O'neill,NULL,verona.o'neill@hotmail.com,8279 W. Sussex St.,Selden,"NY,11784"
1,Debra,Burks,NULL,debra.burks@yahoo.com,9273 Thorne Ave.,Orchard Park,"NY,14127"
367,Blanca,Hooper,NULL,blanca.hooper@msn.com,340 Bald Hill St.,Ozone Park,"NY,11417"
448,Janella,Bright,(507) 616-2958,janella.bright@aol.com,7317 Tower Dr.,Rochester,"NY,14606"
494,Pearl,Fox,NULL,pearl.fox@yahoo.com,9415 Honey Creek Dr.,Uniondale,"NY,11553"
896,Stefani,Gamble,(845) 724-2996,stefani.gamble@aol.com,9119 W. Victoria St.,New City,"NY,10956"
757,Lamar,Greer,NULL,lamar.greer@gmail.com,7909 Golden Star Ave.,Levittown,"NY,11756"
1001,Lee,Roman,(631) 913-6967,lee.roman@gmail.com,4 Canal Ave.,Brentwood,"NY,11717"
1129,Gilberto,Sanders,NULL,gilberto.sanders@hotmail.com,186 Roehampton Ave.,Woodside,"NY,11377"
55,Diana,Guerra,NULL,diana.guerra@hotmail.com,45 Chapel Ave.,Merrick,"NY,11566"
1002,Cami,Williamson,NULL,cami.williamson@hotmail.com,9511A Windsor Drive,Massapequa,"NY,11758"
1217,Carlie,Terrell,(914) 517-8036,carlie.terrell@yahoo.com,7437 Snake Hill Road,Yonkers,"NY,10701"
4,Daryl,Spence,NULL,daryl.spence@aol.com,988 Pearl Lane,Uniondale,"NY,11553"
1258,Todd,Waters,NULL,todd.waters@yahoo.com,92 Cedar Swamp Street,Bay Shore,"NY,11706"
1336,Joe,Melton,NULL,joe.melton@gmail.com,8998 Hartford Street,New Windsor,"NY,12553"
1139,Gabriella,Jones,NULL,gabriella.jones@hotmail.com,9100 Gates Ave.,Mount Vernon,"NY,10550"
1015,Nichelle,Rosario,NULL,nichelle.rosario@hotmail.com,709 Dunbar Ave.,Garden City,"NY,11530"
502,Malinda,Baxter,NULL,malinda.baxter@yahoo.com,7698 Briarwood Ave.,Whitestone,"NY,11357"
1264,Devin,Velazquez,(631) 254-8497,devin.velazquez@aol.com,61 Redwood St.,Brentwood,"NY,11717"
455,Sherita,Cherry,NULL,sherita.cherry@gmail.com,9636 Old Cedarwood Street,Liverpool,"NY,13090"
114,Thalia,Horne,NULL,thalia.horne@yahoo.com,9312 Harvard Street,Amityville,"NY,11701"
411,Octavia,Case,(212) 171-1335,octavia.case@aol.com,40 Charles Road,New York,"NY,10002"
963,Anisha,Lang,NULL,anisha.lang@aol.com,265 Peachtree St.,Rome,"NY,13440"
954,Hassan,Nash,NULL,hassan.nash@yahoo.com,8105 University Lane,Hicksville,"NY,11801"
1437,Son,Warner,NULL,son.warner@hotmail.com,20 W. Rosewood Ave.,Rockville Centre,"NY,11570"
1361,Destiny,Goodman,NULL,destiny.goodman@msn.com,29 Smoky Hollow St.,Westbury,"NY,11590"
213,Elenore,Hensley,NULL,elenore.hensley@hotmail.com,7037 Aspen St.,Hamburg,"NY,14075"
1043,Diane,Jones,NULL,diane.jones@gmail.com,859 Prince St.,Fresh Meadows,"NY,11365"
145,Miquel,Neal,NULL,miquel.neal@hotmail.com,9564 Deerfield Lane,Staten Island,"NY,10301"
339,Tamela,Harrell,NULL,tamela.harrell@aol.com,7316 Cypress Rd.,Central Islip,"NY,11722"
557,Erlene,Cook,NULL,erlene.cook@gmail.com,89 Blue Spring Street,Mount Vernon,"NY,10550"
1416,Miranda,Kennedy,NULL,miranda.kennedy@gmail.com,726 East High St.,Astoria,"NY,11102"
378,Rosalba,O'neal,NULL,rosalba.o'neal@yahoo.com,7517 Pennsylvania St.,Mount Vernon,"NY,10550"
1077,Heather,Perry,NULL,heather.perry@gmail.com,982 Durham Street,Sunnyside,"NY,11104"
440,Yevette,Todd,NULL,yevette.todd@aol.com,119 Lakewood Rd.,Ballston Spa,"NY,12020"
1144,Jewel,Sparks,NULL,jewel.sparks@aol.com,12 Vine Road,Oakland Gardens,"NY,11364"
882,Hilda,Harvey,NULL,hilda.harvey@gmail.com,9808 W. Cleveland Ave.,Ballston Spa,"NY,12020"
587,Euna,Lopez,NULL,euna.lopez@gmail.com,7979 South Mountainview Ave.,Carmel,"NY,10512"
306,Vikki,Erickson,NULL,vikki.erickson@yahoo.com,24 Jones Street,Kingston,"NY,12401"
782,Ricki,Bullock,NULL,ricki.bullock@hotmail.com,79 Pennington Rd.,Woodside,"NY,11377"
1298,Trudy,Riddle,NULL,trudy.riddle@aol.com,8943 Johnson Street,Schenectady,"NY,12302"
828,Renato,Morton,NULL,renato.morton@msn.com,8526 Sherwood Street,Mount Vernon,"NY,10550"
1189,Sheila,Goodman,NULL,sheila.goodman@msn.com,9586 Chestnut St.,Uniondale,"NY,11553"
777,Ilda,Roberson,NULL,ilda.roberson@aol.com,8853 Lake St.,Kingston,"NY,12401"
564,Bettie,Pierce,NULL,bettie.pierce@gmail.com,787 North Vernon Lane,Farmingdale,"NY,11735"
992,Chere,Alston,NULL,chere.alston@gmail.com,16 Lower River Street,Patchogue,"NY,11772"
294,Clementina,Sargent,NULL,clementina.sargent@hotmail.com,9853 Catherine Road,Rome,"NY,13440"
413,Ginette,Edwards,NULL,ginette.edwards@hotmail.com,9262 NW. Center Ave.,Baldwin,"NY,11510"
26,Theo,Reese,(562) 215-2907,theo.reese@gmail.com,8755 W. Wild Horse St.,Long Beach,"NY,11561"
149,Meredith,Bryan,NULL,meredith.bryan@hotmail.com,8935 E. Oxford St.,Spring Valley,"NY,10977"
698,Charleen,Joyner,NULL,charleen.joyner@aol.com,735 N. John Dr.,Corona,"NY,11368"
437,Laureen,Barry,NULL,laureen.barry@yahoo.com,909 Ridge St.,Orchard Park,"NY,14127"
652,Tilda,Melton,(248) 767-4165,tilda.melton@msn.com,237 Elmwood Drive,Troy,"NY,12180"
442,Alane,Munoz,(914) 706-7576,alane.munoz@gmail.com,8 Strawberry Dr.,Yonkers,"NY,10701"
678,Myron,Johns,NULL,myron.johns@msn.com,5 N. Woodsman Rd.,Whitestone,"NY,11357"
1263,Rufina,Chandler,NULL,rufina.chandler@aol.com,7985 Alderwood Street,New Hyde Park,"NY,11040"
1377,Johana,Jacobson,(507) 407-9384,johana.jacobson@gmail.com,29 San Juan St.,Rochester,"NY,14606"
1041,Bettye,Espinoza,NULL,bettye.espinoza@yahoo.com,76 Rockwell Street,Oswego,"NY,13126"
