customer_id,first_name,last_name,phone,email,street,city,state_zip
278,Myesha,Burgess,NULL,myesha.burgess@gmail.com,306 Trenton Rd.,Campbell,"CA,95008"
53,Saturnina,Garner,NULL,saturnina.garner@gmail.com,8538 Fairground St.,Glendora,"CA,91740"
1307,Cinda,Rocha,NULL,cinda.rocha@hotmail.com,926 North Oklahoma Dr.,Los Banos,"CA,93635"
712,Kecia,Olsen,NULL,kecia.olsen@msn.com,8389 Central St.,Santa Cruz,"CA,95060"
233,Mariana,Strong,NULL,mariana.strong@msn.com,972 Dunbar Dr.,Santa Clara,"CA,95050"
1275,Lenita,Bonner,NULL,lenita.bonner@aol.com,7286 Swanson Drive,Los Banos,"CA,93635"
738,Fannie,Jenkins,(805) 774-5696,fannie.jenkins@msn.com,7858 E. Pawnee Dr.,Oxnard,"CA,93035"
169,Karla,Kirk,NULL,karla.kirk@yahoo.com,9718 Harvard Rd.,Palos Verdes Peninsula,"CA,90274"
654,Eun,Harris,(619) 378-2432,eun.harris@gmail.com,623 Jones St.,San Diego,"CA,92111"
104,Katharina,Bates,NULL,katharina.bates@gmail.com,54 South Greenview Drive,Campbell,"CA,95008"
957,Stephen,Vega,(657) 288-3778,stephen.vega@msn.com,5 Briarwood St.,Anaheim,"CA,92806"
553,Rory,Cooper,NULL,rory.cooper@gmail.com,459 West Street,Rocklin,"CA,95677"
1003,Sharell,Ross,NULL,sharell.ross@msn.com,7830 Devonshire Ave.,Vista,"CA,92083"
1233,Lise,Hebert,NULL,lise.hebert@gmail.com,140 East Broad Lane,Vista,"CA,92083"
1301,Raven,Curtis,NULL,raven.curtis@aol.com,18 Summit Lane,Lawndale,"CA,90260"
1262,Brianne,Hays,NULL,brianne.hays@gmail.com,88 Tailwater Ave.,San Pablo,"CA,94806"
736,Genny,Hensley,NULL,genny.hensley@yahoo.com,8849 Marconi Ave.,Redondo Beach,"CA,90278"
1231,Selene,Vega,NULL,selene.vega@gmail.com,11 Sierra St.,Campbell,"CA,95008"
2,Kasha,Todd,NULL,kasha.todd@yahoo.com,910 Vine Street,Campbell,"CA,95008"
434,Douglass,Little,NULL,douglass.little@hotmail.com,294 Harvey Drive,Duarte,"CA,91010"
1378,Enoch,Rosario,(559) 329-7615,enoch.rosario@hotmail.com,186 Arlington St.,Fresno,"CA,93706"
1017,Philip,Bryan,(510) 533-4262,philip.bryan@hotmail.com,914 Devonshire Court,Oakland,"CA,94603"
1020,Lorraine,Marks,NULL,lorraine.marks@msn.com,160 North Pearl Street,San Carlos,"CA,94070"
569,Lucas,Estes,NULL,lucas.estes@yahoo.com,99 Old Church St.,Santa Monica,"CA,90403"
47,Bridgette,Guerra,NULL,bridgette.guerra@hotmail.com,9982 Manor Drive,San Lorenzo,"CA,94580"
1353,Agatha,Daniels,NULL,agatha.daniels@yahoo.com,125 Canal St.,South El Monte,"CA,91733"
1153,Ara,Vazquez,NULL,ara.vazquez@msn.com,343 2nd Court,San Carlos,"CA,94070"
633,Kiara,Deleon,(657) 378-8011,kiara.deleon@gmail.com,164 Addison Drive,Anaheim,"CA,92806"
244,Jessika,Bray,NULL,jessika.bray@yahoo.com,37 East Greystone St.,San Pablo,"CA,94806"
1288,Allie,Conley,NULL,allie.conley@msn.com,96 High Point Road,Lawndale,"CA,90260"
